Empadão de Carne 300g,8.63 €/Kg,Auchan,Auchan,Congelados
Lasanha Atum 320g,7.78 €/Kg,Auchan,Auchan,Congelados
Douradinhos Iglo Vegan 12un 336g,11.88 €/Kg,Auchan,Green cuisine,Congelados
Pizza Mega Pepperoni Rebordo Recheado Queijo 450g,9.76 €/Kg,Auchan,Auchan,Congelados
Polvo Limpo Nacional 1kg,11.99 €/Kg,Auchan,Auchan,Congelados
Tarte Alho Francês 400g,8.23 €/Kg,Auchan,Auchan,Congelados
Douradinhos Frango 10un 250g,13.96 €/Kg,Auchan,Iglo,Congelados
Miolo de Camarão Grande Cozido 40-60 200g,40 €/Kg,Auchan,Pescanova,Congelados
Douradinhos Peixe Com Ómega-3 50un 1400g,8.49 €/Kg,Auchan,Iglo,Congelados
Polpa de Fruta Abacaxi 100g,10.5 €/Kg,Auchan,Brasfrut,Congelados
Ervilhas Congeladas 300g,5.63 €/Kg,Auchan,Origens bio,Congelados
Gelado Baunilha e Chocolate Branco 4x120ml,4.9 €/Lt,Auchan,Auchan,Congelados
Pastéis Chaves Igp À Mesa Em Portugal 4un 340g,10.15 €/Kg,Auchan,Auchan,Congelados
Batata Doce Palitos 1kg,2.99 €/Kg,Auchan,Auchan,Congelados
Mini Croissants e Pão Chocolate Com Manteiga Pura 12un 300g,9.69 €/Kg,Auchan,Auchan,Congelados
Batata Doce Rodelas 1kg,2.84 €/Kg,Auchan,Auchan,Congelados
Mini Rissois e Croquetes de Carne Para Forno 600g,11.65 €/Kg,Auchan,Auchan,Congelados
Tranches Salmão Selvagem 250g,45.96 €/Kg,Auchan,Iglo,Congelados
Camarão 20/30 Cru Congelado Kg,9.99 €/Kg,Auchan,Black tiger,Congelados
Gelado Multipack Morango 6x90ml,10.17 €/Lt,Auchan,Cornetto,Congelados
Perca Nilo Congelada Sem Cabeça Kg,9.99 €/Kg,Auchan,,Congelados
Bacalhau Demolhado Postas 1kg,11.79 €/Kg,Auchan,Riberalves,Congelados
Pães Cacete Sem Glúten 5x80g,8.48 €/Kg,Auchan,Garcia,Congelados
Penne C/tomate e Mozzarella 300g,8.47 €/Kg,Auchan,Iglo,Congelados
Mini Panquecas 300g,12.97 €/Kg,Auchan,Auchan,Congelados
Pão Forma Cereais Sem Glúten 500g,8.18 €/Kg,Auchan,Garcia,Congelados
Lombos Origens de Salmão Bio 2x100g,59.35 €/Kg,Auchan,Origens bio,Congelados
Caldeirada Peixe Peniche Congelada 800 G,8.74 €/Kg,Auchan,,Congelados
Bife de Atum 225g (2un),19.96 €/Kg,Auchan,Atunlo,Congelados
Bacalhau À Brás 300g,16.63 €/Kg,Auchan,Iglo,Congelados
Salteado de Legumes Da Horta 400g,8.73 €/Kg,Auchan,Bonduelle,Congelados
Gelado Cone Baunilha Chocolate 6x120ml,3.46 €/Lt,Auchan,Auchan,Congelados
Lasanha Salmão 320g,8.41 €/Kg,Auchan,Auchan,Congelados
Delicias Com Forma de Lagosta 255g,12.31 €/Kg,Auchan,Pescanova,Congelados
Barrinhas Pescada Sem Glutén 300g,13.37 €/Kg,Auchan,Pescanova,Congelados
Arroz de Peixe 350g,9.11 €/Kg,Auchan,Auchan,Congelados
Gelado After Dinner 280ml,24.96 €/Lt,Auchan,Magnum,Congelados
Gelado Multipack Calippo Morango 525ml,9.5 €/Lt,Auchan,Olá,Congelados
Grelos Nabo Em Folhas 1kg,2.59 €/Kg,Auchan,Frip,Congelados
Polpa de Fruta Manga 100g,10.5 €/Kg,Auchan,Brasfrut,Congelados
Nuggets Frango Polme Americano 697g,25.81 €/Kg,Auchan,Iglo,Congelados
Tagliatelle Com Cogumelos 300g,8.47 €/Kg,Auchan,Iglo,Congelados
Vegan Burguer Very Veggie 4x80g,15.28 €/Kg,Auchan,Auchan,Congelados
Legumes Cozinhados Para Tajine 750g,3.45 €/Kg,Auchan,Auchan,Congelados
Pataniscas de Bacalhau Forno (5 Unid) 300g,16.57 €/Kg,Auchan,Riberalves,Congelados
Gelado Café Pepitas Café Cacau 1l,2.59 €/Lt,Auchan,Auchan,Congelados
Sardinha Nacional Congelada 800 G,7.49 €/Kg,Auchan,Peniche,Congelados
Gelado Sem Açúcar Baunilha 500ml,6.18 €/Lt,Auchan,Nutrégi,Congelados
Miolo Camarão 10/25 Ultracongelado 250g,27.96 €/Kg,Auchan,,Congelados
Gelado Multipack Mini White Mix 6x55ml,10.58 €/Lt,Auchan,Magnum,Congelados
1/2 Pá de Borrego Congelado Kg,10.49 €/Kg,Auchan,,Congelados
Gelado Mini Euphoria 6x55ml,13.61 €/Lt,Auchan,Magnum,Congelados
Polpa de Fruta Açaí Com Banana 160ml,17.44 €/Lt,Auchan,Native,Congelados
Polpa de Fruta Açaí Zero Açúcar 160ml,18.13 €/Lt,Auchan,Native,Congelados
Mini Crepes Legumes 400g,13.23 €/Kg,Auchan,Café ásia,Congelados
Legumes Para Sopa 1kg,2.2 €/Kg,Auchan,Frip,Congelados
Caprichos Do Mar 1kg,7.39 €/Kg,Auchan,Pescanova,Congelados
Mini Rissóis Camarão 600g,10.32 €/Kg,Auchan,Auchan,Congelados
Riced Veggies Legumes e Quinoa 500g,4.38 €/Kg,Auchan,Auchan,Congelados
Lombos Pescada 4un 360g,16.64 €/Kg,Auchan,Pescanova,Congelados
Tarte Salmão Fumado Ultracongelado 400g,8.73 €/Kg,Auchan,Auchan,Congelados
Mini Empanadas Atum 500g,3.98 €/Kg,Auchan,Auchan,Congelados
Veggie Bowl Couscous e Edamame 350g,11.4 €/Kg,Auchan,Iglo green cuisine,Congelados
Pizza Snacks Pepperoni 2un 250g,19.96 €/Kg,Auchan,Iglo,Congelados
Frutos Vermelhos Ultracongelado Bio 500g,9.98 €/Kg,Auchan,Agroaguiar,Congelados
Gelado Caramelo Salgado 900ml,3.54 €/Lt,Auchan,Olá,Congelados
Gelado Multipack Mini Clássico 8x60ml,12.48 €/Lt,Auchan,Cornetto,Congelados
Espinafres Picados Em Porções 1kg,1.69 €/Kg,Auchan,Auchan,Congelados
Gelado Pistachio 3x100ml,19.97 €/Lt,Auchan,Magnum,Congelados
Pizza Margherita 400g,9.98 €/Kg,Auchan,Auchan à mesa em itália,Congelados
Mini Pão Chocolate 10un 250g,0.43 €/un,Auchan,Délifrance,Congelados
Bacalhau Lombo Sem Espinhas Msc 450g,44.42 €/Kg,Auchan,Riberalves,Congelados
Sorvete Açaí 900 Ml,10.78 €/Lt,Auchan,Tribe,Congelados
Medalhões Pescada Msc 500gr (8 Un),11.58 €/Kg,Auchan,Iglo,Congelados
Croquetas Presunto Ibérico 340g,9.94 €/Kg,Auchan,Iglo,Congelados
Posta Pescada Msc Nº3 Para Fritar 600g,6.98 €/Kg,Auchan,Auchan,Congelados
Cubos Tamboril 300g,23.3 €/Kg,Auchan,Pescanova,Congelados
Sandwich Disney Lion King 4x60ml,20.79 €/Lt,Auchan,Olá,Congelados
Gelado Manga Maracujá 192g (6un),31.2 €/Kg,Auchan,Mochi little moons,Congelados
Gelado Cone Chocolate Pistácio 6x120ml,4.15 €/Lt,Auchan,Auchan,Congelados
Lombos de Salmão Sem Pele 4x125g,11.29 €/un,Auchan,At sea,Congelados
Secretos de Porco Congelados Kg,5.99 €/Kg,Auchan,,Congelados
Pizza Ristorante Pepperoni 320g,15.59 €/Kg,Auchan,Dr.oetker,Congelados
Miolo Ameijoa Zebra 250g,11.96 €/Kg,Auchan,Auchan,Congelados
Puré Cenoura 800g,2.49 €/Kg,Auchan,Auchan,Congelados
Pizza Margherita Vegan 340g,17.32 €/Kg,Auchan,Ristorante,Congelados
Peskitos Pescada Panada Sem Glúten 1kg,10.95 €/Kg,Auchan,Pescanova,Congelados
Pizza Ristorante Mozzarella 355gr,14.06 €/Kg,Auchan,Dr.oetker,Congelados
Gelado Sem Açúcar Chocolate 500ml,6.18 €/Lt,Auchan,Nutrégi,Congelados
Ovas 400g,21.22 €/Kg,Auchan,Auchan,Congelados
Polvo Congelado (1.5 a 3 Kg),14.99 €/Kg,Auchan,Auchan,Congelados
San Jacobs Ultracongelados 270g,5.89 €/Kg,Auchan,Polegar,Congelados
Barrinhas Omega 3 450g,13.29 €/Kg,Auchan,Pescanova,Congelados
Lula Limpa 20-40 450g,12.2 €/Kg,Auchan,Pescanova,Congelados
Filetes Pescada Do Cabo 400g,15.8 €/Kg,Auchan,Pescanova,Congelados
Esparregado de Grelos 350g,7.11 €/Kg,Auchan,Auchan,Congelados
Manteiga Alho e Salsa 250g,14.76 €/Kg,Auchan,Auchan,Congelados
Tiras Crocantes Frango Pré-cozinhados 500g,10.98 €/Kg,Auchan,Auchan,Congelados
Lombos Salmão 375g 3un,38.64 €/Kg,Auchan,Iglo,Congelados
Folhado de Espinafres e Queijo Cabra 4un 400g,9.98 €/Kg,Auchan,Auchan,Congelados
Tiras de Pota Panadas 1kg,9.84 €/Kg,Auchan,Pescanova,Congelados
Posta Pescada Nº5 Para Cozer 800g,23.33 €/Kg,Auchan,Pescanova,Congelados
Hambúrguer de Salmão 2un 220g,22.68 €/Kg,Auchan,Auchan,Congelados
Picada Vegetal 250g,19.16 €/Kg,Auchan,Beyond meat,Congelados
Polpa de Fruta Maracujá 4x100g,13 €/Kg,Auchan,Brasfrut,Congelados
Mini Empadas Frango 560g,11.59 €/Kg,Auchan,Cozinha pronta,Congelados
Tiras Frango Panado 1kg,13.78 €/Kg,Auchan,Pescanova,Congelados
Gelado Cone Chocolate Cobertura Cacau 6x120ml,3.46 €/Lt,Auchan,Auchan,Congelados
Mix Frutas Tropicais 300g,7.63 €/Kg,Auchan,Agroaguiar,Congelados
Pota Congelada Kg,5.99 €/Kg,Auchan,,Congelados
Lombinhos Do Mar 250g,9.12 €/Kg,Auchan,Pescanova,Congelados
Gelado Mini 3 Chocolates 10x55ml,9.98 €/Lt,Auchan,Magnum,Congelados
Bacalhau Demolhado Posta Tradicional 2kg,12 €/Kg,Auchan,Auchan,Congelados
Gelado Multipack Kids Super Maxi 390ml,12.79 €/Lt,Auchan,Olá,Congelados
Arroz Branco Pré Cozido Para Microondas 6x167g,3.28 €/Kg,Auchan,Auchan,Congelados
Gelado B&j Cookie Dough 465ml,9.61 €/Lt,Auchan,Ben & jerry's,Congelados
Bochechas de Porco Congeladas Kg,10.99 €/Kg,Auchan,,Congelados
Panquecas Maçã Aveia 240g 6un,14.13 €/Kg,Auchan,Rolo,Congelados
Mini Pizzas Piccolinis 3 Queijos 270g,14.07 €/Kg,Auchan,Buitoni,Congelados
Pizza Snacks 3 Queijos 2un 250g,19.96 €/Kg,Auchan,Iglo,Congelados
Abrotea Congelada 600 Gr,6.65 €/Kg,Auchan,Posta cozer,Congelados
Hamburguers 4 Vegetais 454g,14.74 €/Kg,Auchan,Green cuisine,Congelados
Wok Bali 450g,8.87 €/Kg,Auchan,Iglo green cuisine,Congelados
Gelado 3 Chocolates 900ml,3.1 €/Lt,Auchan,Auchan,Congelados
Miolo de Camarão Auchan Collection Cultivamos O Bom Madagascar 110-175 250g,37.16 €/Kg,Auchan,Auchan cbo,Congelados
Gelado Nata e Chocolate Negro 4x120ml,4.9 €/Lt,Auchan,Auchan,Congelados
Lasanha Proteina Vegetal 400g,13.35 €/Kg,Auchan,Green cuisine,Congelados
Pão Chapata 2x160g,7.16 €/Kg,Auchan,Maheso,Congelados
Pernil Fatiado de Porco Vácuo Congelado Kg,3.95 €/Kg,Auchan,,Congelados
Bacalhau Lombos 4 Meses Cura Msc 700g,27.13 €/Kg,Auchan,Riberalves,Congelados
Barrinhas Salmão Sem Glúten 300 G,13.37 €/Kg,Auchan,Pescanova,Congelados
Douradinhos Peixe Estaladiços 12un 336g,21.25 €/Kg,Auchan,Iglo,Congelados
Douradinhos Frango 38un 1075g,20.46 €/Kg,Auchan,Capitao iglo,Congelados
Gelado Pint Clássico 440ml,7.93 €/Lt,Auchan,Magnum,Congelados
Filetes de Pescada Com Alho e Salsa 400g,15.75 €/Kg,Auchan,Pescanova,Congelados
Pão Forma Branco Sem Glúten 500g,8.18 €/Kg,Auchan,Garcia,Congelados
Pimentos Gourmet Auchan Recheados Bacalhau Msc 240g,8.29 €/Kg,Auchan,Auchan gourmet,Congelados
Filetes Tamboril 400g,19.97 €/Kg,Auchan,Auchan,Congelados
Pizza Forno Di Pietra Caprese 350g,13.89 €/Kg,Auchan,Buitoni,Congelados
Mimos de Pescada Do Cabo 1000g,14.42 €/Kg,Auchan,Pescanova,Congelados
Croissants Com Manteiga Pura Prontos a Cozinhar 6 Un 360g,9.03 €/Kg,Auchan,Auchan,Congelados
Red Fish Congelado 700g,8.56 €/Kg,Auchan,,Congelados
Recheio Para Fajitas 300g,6.5 €/Kg,Auchan,Auchan,Congelados
Gelado Peanut Butter Crunch 460ml,16.93 €/Kg,Auchan,Häagen-dazs,Congelados
Tentaculos Pota Cozidos 300g,28.3 €/Kg,Auchan,Pescanova,Congelados
Bacalhau Com Natas 300g,8.3 €/Kg,Auchan,Auchan,Congelados
Lasanha Carne Barbecue Ultracongelada 525g,7.6 €/Kg,Auchan,Auchan,Congelados
Pizza Ristorante Spinaci 390g,12.79 €/Kg,Auchan,Dr.oetker,Congelados
Arroz Chicken Thai Curry Take Away 400g,12.48 €/Kg,Auchan,Iglo,Congelados
Mini Pizzas Piccolinis Salame 270g,14.07 €/Kg,Auchan,Buitoni,Congelados
Mistura de Vegetais Para Cataplana 750g,3.59 €/Kg,Auchan,Auchan,Congelados
Tortas Ovo Sem Glúten 4un 300g,19.3 €/Kg,Auchan,Garcia,Congelados
Salteado de Legumes Mediterrâneo 700g,7.99 €/Kg,Auchan,Bonduelle,Congelados
Gelado Sorbet de Limão 1000ml,2.19 €/Lt,Auchan,Auchan,Congelados
Gelado Multipack Calippo Supermix 525ml,9.5 €/Lt,Auchan,Olá,Congelados
Gelado Sem Açúcar Morango 500ml,6.18 €/Lt,Auchan,Nutrégi,Congelados
Gelado Straciatella 900ml,3.1 €/Lt,Auchan,Auchan,Congelados
Abóbora Congelada Cubos 1kg,2.64 €/Kg,Auchan,Friopesca,Congelados
Bifanas Fatiadas de Porco Congelado Kg,5.95 €/Kg,Auchan,,Congelados
Costeletão de Borrego Congelado Kg,12.99 €/Kg,Auchan,,Congelados
Filete Pescada Panada Ervas Aromáticas 400g,15.75 €/Kg,Auchan,Pescanova,Congelados
Muslitos Do Mar 250g,10.84 €/Kg,Auchan,Pescanova,Congelados
Bolinhas de Alheira 300g,13.3 €/Kg,Auchan,Brasmar,Congelados
Petit Gateau Caramelo 320g,11.84 €/Kg,Auchan,Novadolci,Congelados
Filete Pescada Panada Sem Glúten 320g,18.03 €/Kg,Auchan,Pescanova,Congelados
Feijão-verde Extrafino Cozido Ultracongelado 750g,3.45 €/Kg,Auchan,Auchan,Congelados
Pizza Forno Di Pietra Queijo e Fiambre 350g,13.89 €/Kg,Auchan,Buitoni,Congelados
Empadas Quinta Da Marinha de Pato 480g,12.06 €/Kg,Auchan,Qtª da marinha,Congelados
Salteado Quinoa e Lentilhas 400g,7.48 €/Kg,Auchan,Auchan,Congelados
Crocantes de Porco Cordon Bleu 376g,15.93 €/Kg,Auchan,Iglo,Congelados
Polpa de Fruta Açerola 100g,10.5 €/Kg,Auchan,Brasfrut,Congelados
Mini Rissóis de Carne 600g,10.32 €/Kg,Auchan,Auchan,Congelados
Folhado Salmão e Espinafres 550g,12.71 €/Kg,Auchan,Auchan,Congelados
Postas de Red-fish 600g,6.65 €/Kg,Auchan,Auchan,Congelados
Gelado Multipack Sortido 8un,12.97 €/Lt,Auchan,Magnum,Congelados
Pizza Ristorante Quatro Formaggi 340g,14.68 €/Kg,Auchan,Dr.oetker,Congelados
Arroz Chicken Tikka Masala Take Away 400g,12.48 €/Kg,Auchan,Iglo,Congelados
Gelado Baunilha Praline 460ml,16.93 €/Kg,Auchan,Häagen-dazs,Congelados
Salteado Do Campo 750g,7.72 €/Kg,Auchan,Bonduelle,Congelados
Mini Pizzas Piccolinis Salsicha 270g,14.07 €/Kg,Auchan,Buitoni,Congelados
Gelado Amêndoas 4x100ml,13.73 €/Lt,Auchan,Magnum,Congelados
Gelado Palito Amendoas Sem Açúcar e Sem Glúten 3x110ml,8.76 €/Lt,Auchan,Auchan,Congelados
Bacalhau Do Chef 300g,16.63 €/Kg,Auchan,Riberalves,Congelados
Gelado Baunilha e Morango 1000ml,2.09 €/Lt,Auchan,Globo,Congelados
Caldeirada 600g,5.75 €/Kg,Auchan,Auchan,Congelados
Gelado Sem Lactose Nata 500ml,5.58 €/Lt,Auchan,Nutrégi,Congelados
Gelado Sandwich Sem Açúcar 6x100ml,4.65 €/Lt,Auchan,Auchan,Congelados
Hamburguer Vegetal The Veget.butcher Panado 180gr,23.28 €/Kg,Auchan,Vegetarian butcher,Congelados
Peixe Espada Preto Posta Congelado 700g,12.84 €/Kg,Auchan,,Congelados
Feijoada Portuguesa 300g,9.97 €/Kg,Auchan,Auchan,Congelados
Perna Frango 2kg Congelado,2.74 €/Kg,Auchan,Lusiaves,Congelados
Hamburgueres Vaca 100% Carne Bovina By Chakall 4x160g,12.48 €/Kg,Auchan,Prime meat,Congelados
Pescada Ultracongelada Sem Cabeça 1.200kg a 1.8kg,7.99 €/Kg,Auchan,Cabo,Congelados
Panado Porco 150g,9.93 €/Kg,Auchan,Polegar,Congelados
Amora Ultracongelada 300g,9.3 €/Kg,Auchan,Agroaguiar,Congelados
Bacalhau Demolhado Postas Msc 800g,12.49 €/Kg,Auchan,Riberalves,Congelados
Bacalhau Posta Do Lombo 4m Msc 750g,20.92 €/Kg,Auchan,Riberalves,Congelados
Bacalhau Lombos 4 Meses Cura Msc 550g,28.16 €/Kg,Auchan,Riberalves,Congelados
Gelado Nata 1000ml,2.39 €/Lt,Auchan,Auchan,Congelados
Mini Pastéis Bacalhau P/ Forno 600g,12.15 €/Kg,Auchan,Auchan,Congelados
Pescadinos Pescada Sem Gluten 800g,9.44 €/Kg,Auchan,Pescanova,Congelados
Mini Pizzas Piccolinis Tomate e Mozzarella 270g,14.07 €/Kg,Auchan,Buitoni,Congelados
Salt&pepper Chicken Tender Take Away 255g,20.94 €/Kg,Auchan,Iglo,Congelados
Pizza Forno Di Pietra Hawai 380g,12.79 €/Kg,Auchan,Buitoni,Congelados
Profiteroles Com Chocolate 280g,10.32 €/Kg,Auchan,Auchan,Congelados
Gelado Sorbet de Manga 1000ml,2.99 €/Lt,Auchan,Auchan,Congelados
Almondegas Vegetais Vegan 200g,22.08 €/Kg,Auchan,Beyond meat,Congelados
Salsicha Vegetal 200g,4.99 €/Kg,Auchan,Beyond meat,Congelados
Picada Vegetal 300g,16.63 €/Kg,Auchan,Heura,Congelados
Gelado Baunilha e Chocolate Leite 4x120ml,4.9 €/Lt,Auchan,Auchan,Congelados
Pães Cacete Rústico Sem Glúten 5x80g,8.7 €/Kg,Auchan,Garcia,Congelados
Gelado Caramel Attraction 4x95ml,21.03 €/Lt,Auchan,Häagen-dazs,Congelados
Cebola Chalota Finamente Picada 250g,3.23 €/Kg,Auchan,Auchan,Congelados
Posta Maruca 600g,9.98 €/Kg,Auchan,Auchan,Congelados
Gelado Double Baunilhacaramelo e Chocolate Leite 4x110ml,6.8 €/Lt,Auchan,Auchan,Congelados
Pizza 4 Formaggi 390g,10.23 €/Kg,Auchan,Auchan à mesa em itália,Congelados
Gelado Multipack Mini Double Caramelo 6x60ml,12.47 €/Lt,Auchan,Magnum,Congelados
Polpa de Fruta Maracujá 100g,15.5 €/Kg,Auchan,Brasfrut,Congelados
Gelado Vegan Bolo Chocolate e Brownie 500ml,13.58 €/Lt,Auchan,Swee,Congelados
Gelado Choco Branco & Morango 4x100ml,13.73 €/Lt,Auchan,Magnum,Congelados
Gelado B&j Choco Fudge Brownie 465ml,9.61 €/Lt,Auchan,Ben & jerry's,Congelados
Gelado Pint Double Gold Caramel 440ml,9.07 €/Lt,Auchan,Magnum,Congelados
Gelado Chocolate Avelã 192g (6un),31.2 €/Kg,Auchan,Mochi little moons,Congelados
Posta Pescada Cabo N.º 3 Para Cozer 600g,13.15 €/Kg,Auchan,Pescanova,Congelados
Choco Embalado Congelado 800gr,11.24 €/Kg,Auchan,Limpo,Congelados
Bacalhau Desfiado Morhua 12m Cura Msc 400g,16.97 €/Kg,Auchan,Riberalves,Congelados
Gelado Pint Amêndoas 440ml,9.07 €/Lt,Auchan,Magnum,Congelados
Ameijoa Branca Congelada Kg,3.99 €/Kg,Auchan,,Congelados
Folhado Salsicha 6un 300g,8.3 €/Kg,Auchan,Gelo total,Congelados
Gelado Salted Caramel 460ml,16.93 €/Kg,Auchan,Häagen-dazs,Congelados
Peixe Espada Branco Posta Congelada 700g,12.84 €/Kg,Auchan,,Congelados
Miolo Berbigão 250g,27.96 €/Kg,Auchan,Auchan,Congelados
4 Chamuças Carne P/ Forno Ultracongeladas 160g,24.31 €/Kg,Auchan,Auchan,Congelados
Lula Limpa Grande Congelada 800 G,12.49 €/Kg,Auchan,,Congelados
Polpa Fruta Açaí Zero Açúcar 480ml,13.21 €/Lt,Auchan,Native,Congelados
Nuggets Pescada Sem Glúten 1kg,7.49 €/Kg,Auchan,Pescanova,Congelados
Hamburgueres de Pescada Panados 400g,14.98 €/Kg,Auchan,Auchan,Congelados
Abacate Cortado 300g,11.63 €/Kg,Auchan,Agroaguiar,Congelados
Gelado Rol 4x90ml,13.86 €/Lt,Auchan,Olá,Congelados
Nuggets Frango Sem Gluten 300g,15.3 €/un,Auchan,Maheso,Congelados
Gyozas de Frango 260g,21.12 €/Kg,Auchan,Café ásia,Congelados
Salmão Selvagem Posta Ultracongelado 600g,14.98 €/Kg,Auchan,,Congelados
Pizza Forno Di Pietra 4 Estações 355g,13.69 €/Kg,Auchan,Buitoni,Congelados
Gelado Multipack Clássico 6x90ml,10.17 €/Lt,Auchan,Cornetto,Congelados
Acelga 1kg,1.99 €/Kg,Auchan,Auchan,Congelados
Cação Posta Congelada 800 Gr,14.99 €/Kg,Auchan,,Congelados
Miolo de Camarão Auchan Collection Cultivamos O Bom Madagascar 70-90 400g,38.73 €/Kg,Auchan,Auchan cbo,Congelados
Mini Gratinados Base Legumes Natas Queijo 480g,9.35 €/Kg,Auchan,Auchan,Congelados
Gelado Rum Com Passas de Uva 1l,2.59 €/Lt,Auchan,Auchan,Congelados
Palitos de Mozzarella 250g,17.96 €/Kg,Auchan,Leduc,Congelados
Gelado Chocolate Belga 460ml,16.93 €/Kg,Auchan,Häagen-dazs,Congelados
Gelado Iogurte e Frutos Bosque 825ml,7.26 €/Lt,Auchan,Carte d'or,Congelados
Pizza Dr.oetker Rústica Double Pep Chedar e Mozzarela 575g,12.16 €/Kg,Auchan,Rustica dr.oetker,Congelados
Mini Gratinados Batata Doce 480g,9.35 €/Kg,Auchan,Auchan,Congelados
Gelado Sem Açúcar Tiramisu 500ml,6.18 €/Lt,Auchan,Nutrégi,Congelados
Filetes Peixe Espada Preto 400g,29.97 €/Kg,Auchan,Auchan,Congelados
Gelado Vegan Chocolate e Avelãs 400g,14.48 €/Kg,Auchan,Valsoia,Congelados
Gelado de Torrão 900ml,3.1 €/Lt,Auchan,Auchan,Congelados
Aros de Cebola 450g,11.96 €/Kg,Auchan,Leduc,Congelados
Ovas de Bacalhau Congeladas Higienizadas Kg,20.99 €/Kg,Auchan,,Congelados
Camarão Selvagem Madagáscar Auchan Cultivamos O Bom 60/80 Congelado Kg,12.99 €/Kg,Auchan,Auchan cob,Congelados
Bacalhau Ultracongelada Económico Kg,14.99 €/Kg,Auchan,Riberalves,Congelados
Bacalhau Posta Do Lombo 9m Cura Msc 500g,24.98 €/Kg,Auchan,Riberalves,Congelados
Gelado Double Caramelo 3x88ml,20.8 €/Lt,Auchan,Magnum,Congelados
Lombos Bacalhau 9m Cura 800g,34.99 €/Kg,Auchan,Riberalves,Congelados
Ameijoa Vietnamita Castanha Congelada Kg,4.49 €/Kg,Auchan,,Congelados
Pizza Rebordo Recheado Hot-dog 500g,8.5 €/Kg,Auchan,Auchan,Congelados
Gelado Pistacio 192g (6un),31.2 €/Kg,Auchan,Mochi little moons,Congelados
Hamburgueres Big Burger Frango 2un 227g,21.98 €/Kg,Auchan,Iglo,Congelados
Pescada Congelada Chile Posta Para Cozer 700 G,15.7 €/Kg,Auchan,,Congelados
Ameijoa Branca Grande Ultracongelada 500 Gr,5.98 €/Kg,Auchan,,Congelados
Gelado Caramelo 1l,2.59 €/Lt,Auchan,Auchan,Congelados
Mini Pastel Bacalhau e Rissol Camarão Para Forno 600g,11.65 €/Kg,Auchan,Auchan,Congelados
Gelado Sortido Sem Açúcar 680ml,5.87 €/Lt,Auchan,Auchan,Congelados
Gelado Baunilha 650ml,6.14 €/Lt,Auchan,Viennetta,Congelados
Lasanha Bolonhesa 1kg,3.99 €/Kg,Auchan,Polegar,Congelados
Salsichas Linda Mccartney Vegan 6un 270g,15.89 €/Kg,Auchan,Lmccartney,Congelados
Mix Frutas Açai Banana Morango 300g,8.97 €/Kg,Auchan,Agroaguiar,Congelados
Pizza Ristorante Tonno 355g,14.06 €/Kg,Auchan,Dr.oetker,Congelados
Petit Gateau Doce de Leite 320g,11.84 €/Kg,Auchan,Novadolci,Congelados
Gelados Pint Euphoria 440ml,9.52 €/Lt,Auchan,Magnum,Congelados
Pizza Calzone Fiambre e Queijo 250g,13.16 €/Kg,Auchan,Auchan,Congelados
Bocados Originais Vegetarianos 180g,24.94 €/Kg,Auchan,Heura,Congelados
Legumes a Vapor Couve Florcenoura e Brócolos 750g,5.92 €/Kg,Auchan,Bonduelle,Congelados
12 Macarons 154g,26.95 €/Kg,Auchan,Auchan,Congelados
Gelado Chocolate Belga 4x95ml,21.03 €/Lt,Auchan,Häagen-dazs,Congelados
Batata Rissolee 700g,4.7 €/Kg,Auchan,Mccain,Congelados
Chile Cheese Nuggets 230g,16.48 €/Kg,Auchan,P!ckers,Congelados
Puré de 4 Legumes Verdes Cozinhado 800g,3.11 €/Kg,Auchan,Auchan,Congelados
Bochechas Bacalhau 400g,24.97 €/Kg,Auchan,Riberalves,Congelados
Struddel Maçã 600g,6.15 €/Kg,Auchan,Conditorei,Congelados
Pedaços de Tamboril Congelado 700g,12.84 €/Kg,Auchan,,Congelados
Gelado 470 Ml,14.66 €/Lt,Auchan,Nutella,Congelados
Empadas Linda Mccartney Vegan Tradicionais 380g,13.13 €/Kg,Auchan,Lmccartney,Congelados
Gelado Bombons White Chocolate 12x17ml,29.36 €/Lt,Auchan,Magnum,Congelados
Panado Proteína Vegetal 400g,11.98 €/Kg,Auchan,Auchan,Congelados
Gelo Picado 2kg,0.7 €/Kg,Auchan,Auchan,Congelados
Gelado Cone Menta Chocolate 6x120ml,4.15 €/Lt,Auchan,Auchan,Congelados
Gelado Mini Sandwich Nata 6x85ml,5 €/Lt,Auchan,Auchan,Congelados
Ervilhas 400g,2.47 €/Kg,Auchan,Auchan,Congelados
Lombos Pescada 400g,18.72 €/Kg,Auchan,Iglo,Congelados
Sapateira Fêmea Cozida +800g Kg,14.99 €/Kg,Auchan,Auchan collection,Congelados
Polpa de Fruta Cupuaçu 100g,16.2 €/Kg,Auchan,Brasfrut,Congelados
Cookies 304g,13.13 €/Kg,Auchan,Rolo,Congelados
Gelado Bolacha & Chocolate 900ml,3.54 €/Lt,Auchan,Olá,Congelados
Bacalhau Fresco Desfiado 400g,21.2 €/Kg,Auchan,Pescanova,Congelados
Lasanha Salmão e Espinafres 900g,7.77 €/Kg,Auchan,Auchan,Congelados
Choco Limpo 10-20 500g,14.98 €/Kg,Auchan,Pescanova,Congelados
Mini Rolinhos Com Espinafres 800g,7.49 €/Kg,Auchan,7days,Congelados
Mimos Panada Alho e Salsa 360g,17.83 €/Kg,Auchan,Pescanova,Congelados
